index,sample_id,label,adv_pred,success,query_count,mse_l2,linf,chamfer,hausdorff,elapsed_seconds,file
13,airplane_0640,0,34,1,0,0.8672447701178533,0.15999990701675415,0.0003025250625796616,0.03885495662689209,0.7043358981609344,samples/000013_airplane_0640.npz
14,airplane_0641,0,2,1,0,0.7088360591895513,0.1599999964237213,0.00021392606140580028,0.029702723026275635,0.6499865651130676,samples/000014_airplane_0641.npz
15,airplane_0642,0,20,1,0,1.2869618031673422,0.1600000262260437,0.0005565050523728132,0.041269224137067795,0.6500200293958187,samples/000015_airplane_0642.npz
16,airplane_0643,0,20,1,0,1.185401970493461,0.1599999964237213,0.0004670272464863956,0.046570420265197754,0.6638106517493725,samples/000016_airplane_0643.npz
17,airplane_0644,0,15,1,0,0.7275592673139518,0.1600000262260437,0.00024296712945215404,0.029971003532409668,0.6546885594725609,samples/000017_airplane_0644.npz
18,airplane_0645,0,26,1,0,0.6297263372480137,0.1600000113248825,0.00017746895900927484,0.026476800441741943,0.6602339446544647,samples/000018_airplane_0645.npz
19,airplane_0646,0,20,1,0,1.0793523022463527,0.1599999964237213,0.00039929040940478444,0.04300040006637573,0.6653385125100613,samples/000019_airplane_0646.npz
20,airplane_0647,0,31,1,0,0.8022263025871377,0.1599999964237213,0.0002661722246557474,0.03947955369949341,0.6708267517387867,samples/000020_airplane_0647.npz
21,airplane_0648,0,2,1,0,0.8205940036047656,0.1599999964237213,0.00023160874843597412,0.04029303789138794,0.6730132214725018,samples/000021_airplane_0648.npz
22,airplane_0649,0,26,1,0,0.5277806485527443,0.15999989211559296,0.00011708086094586179,0.021421223878860474,0.6911034099757671,samples/000022_airplane_0649.npz
23,airplane_0650,0,22,1,0,0.779577333850974,0.1599999964237213,0.00025585643015801907,0.036350905895233154,0.6661275401711464,samples/000023_airplane_0650.npz
24,airplane_0651,0,8,1,0,1.2123695396751109,0.1599999964237213,0.0005270101828500628,0.043474674224853516,0.6787085123360157,samples/000024_airplane_0651.npz
25,airplane_0652,0,25,1,0,0.6398225620101253,0.15999996662139893,0.00015628719120286405,0.021752819418907166,0.6919691041111946,samples/000025_airplane_0652.npz
26,airplane_0653,0,2,1,0,1.0629300060778524,0.1600000262260437,0.0003805945161730051,0.03380614519119263,0.6765193901956081,samples/000026_airplane_0653.npz
27,airplane_0654,0,20,1,0,1.4876209506380489,0.1600000262260437,0.0006269696168601513,0.04681265354156494,0.66508799046278,samples/000027_airplane_0654.npz
28,airplane_0655,0,15,1,0,1.0531764756478528,0.1600000113248825,0.0003790453774854541,0.05054497718811035,0.666945330798626,samples/000028_airplane_0655.npz
29,airplane_0656,0,30,1,0,0.7163265982707393,0.1600000262260437,0.00020408726413734257,0.03487849235534668,0.6977643743157387,samples/000029_airplane_0656.npz
30,airplane_0657,0,34,1,0,0.5638765538451515,0.1600000113248825,0.00011000003723893315,0.018046021461486816,0.7042002864181995,samples/000030_airplane_0657.npz
31,airplane_0658,0,26,1,0,0.7244159306604688,0.1599999964237213,0.00022017344599589705,0.03745448589324951,0.7172407358884811,samples/000031_airplane_0658.npz
32,airplane_0659,0,34,1,0,0.8267317153412911,0.1600000262260437,0.0002687553933355957,0.022025197744369507,0.6701041720807552,samples/000032_airplane_0659.npz
33,airplane_0660,0,30,1,0,0.8702479819691095,0.1600000262260437,0.0003227736451663077,0.041651129722595215,0.6614915356040001,samples/000033_airplane_0660.npz
34,airplane_0661,0,26,1,0,0.5487266324505409,0.15999913215637207,0.00013315734395291656,0.022514760494232178,0.6493137553334236,samples/000034_airplane_0661.npz
35,airplane_0662,0,26,1,0,0.35136142384592545,0.15999993681907654,6.156062590889633e-05,0.015148162841796875,0.6525697931647301,samples/000035_airplane_0662.npz
36,airplane_0663,0,6,1,0,1.0248708661076642,0.1599999964237213,0.0003734390193130821,0.0359761081635952,0.654433760792017,samples/000036_airplane_0663.npz
37,airplane_0664,0,8,1,0,0.8853273440165854,0.1600000262260437,0.0003355122171342373,0.04190647602081299,0.6848272792994976,samples/000037_airplane_0664.npz
38,airplane_0665,0,2,1,0,0.6827472677431083,0.1599999964237213,0.00021100451704114676,0.030595511198043823,0.6923597939312458,samples/000038_airplane_0665.npz
39,airplane_0666,0,15,1,0,0.8463665076114112,0.1599999964237213,0.0002701843623071909,0.042407214641571045,0.6644592061638832,samples/000039_airplane_0666.npz
40,airplane_0667,0,22,1,0,1.07485478385123,0.1600000262260437,0.0004293298115953803,0.03678610920906067,0.6590585671365261,samples/000040_airplane_0667.npz
41,airplane_0668,0,25,1,0,0.9192194595606515,0.1599999964237213,0.0003327742451801896,0.0365050733089447,0.6978643462061882,samples/000041_airplane_0668.npz
42,airplane_0669,0,8,1,0,1.0100463240924864,0.1600000262260437,0.0003908470389433205,0.04224877059459686,0.7213461808860302,samples/000042_airplane_0669.npz
43,airplane_0670,0,10,1,0,0.8661792667624371,0.15999996662139893,0.00028966303216293454,0.04270535707473755,0.7022763974964619,samples/000043_airplane_0670.npz
44,airplane_0671,0,26,1,0,0.9101891736800566,0.1600000262260437,0.0003357180976308882,0.043206751346588135,0.7077180184423923,samples/000044_airplane_0671.npz
45,airplane_0672,0,20,1,0,1.1214698399924246,0.1599999964237213,0.0004242696741130203,0.044705986976623535,0.666701041162014,samples/000045_airplane_0672.npz
46,airplane_0673,0,20,1,0,1.102257164596803,0.1600000262260437,0.00037314591463655233,0.0435977578163147,0.7615458890795708,samples/000046_airplane_0673.npz
47,airplane_0674,0,20,1,0,0.6395196450133742,0.1600000262260437,0.0001754108670866117,0.029388606548309326,0.6914213597774506,samples/000047_airplane_0674.npz
48,airplane_0675,0,34,1,0,1.1288907799106271,0.1600000262260437,0.00036497481050901115,0.03615275025367737,0.6927387528121471,samples/000048_airplane_0675.npz
49,airplane_0676,0,15,1,0,0.8675069993640939,0.1600000262260437,0.00028973229927942157,0.028184831142425537,0.6733224391937256,samples/000049_airplane_0676.npz
50,airplane_0677,0,6,1,0,0.6656009804058763,0.15999998152256012,0.00020776795281562954,0.04094451665878296,0.6877546198666096,samples/000050_airplane_0677.npz
51,airplane_0678,0,15,1,0,0.7768350594918858,0.1600000262260437,0.00027002222486771643,0.029599860310554504,0.6786660365760326,samples/000051_airplane_0678.npz
52,airplane_0679,0,26,1,0,0.5664130637975795,0.15999996662139893,0.00013431539991870522,0.016796857118606567,0.6898510754108429,samples/000052_airplane_0679.npz
53,airplane_0680,0,26,1,0,0.5346823494427351,0.1599999964237213,0.0001333588152192533,0.019831568002700806,0.7363732047379017,samples/000053_airplane_0680.npz
54,airplane_0681,0,20,1,0,1.3565759451726458,0.1599999964237213,0.0005955988890491426,0.04516410827636719,0.7250383608043194,samples/000054_airplane_0681.npz
55,airplane_0682,0,15,1,0,0.6649603776134444,0.1599999964237213,0.00020007966668345034,0.023456573486328125,0.7288491651415825,samples/000055_airplane_0682.npz
56,airplane_0683,0,26,1,0,0.705641471275227,0.1600000113248825,0.00025428691878914833,0.030354738235473633,0.6830915287137032,samples/000056_airplane_0683.npz
57,airplane_0684,0,15,1,0,0.9206669214031006,0.15999996662139893,0.00032539901440031826,0.03172796964645386,0.6781079396605492,samples/000057_airplane_0684.npz
58,airplane_0685,0,15,1,0,0.9854932972318641,0.1599999964237213,0.00040704748244024813,0.04234814643859863,0.6847712136805058,samples/000058_airplane_0685.npz
59,airplane_0686,0,31,1,0,0.6891245937266641,0.1599999964237213,0.00017823654343374074,0.040394604206085205,0.7549889907240868,samples/000059_airplane_0686.npz
60,airplane_0687,0,15,1,0,0.8600829849431573,0.1599999964237213,0.00030964615871198475,0.02884519100189209,0.7676769867539406,samples/000060_airplane_0687.npz
61,airplane_0688,0,15,1,0,0.9905525012518045,0.1600000262260437,0.0003803073486778885,0.03402423858642578,0.6737596206367016,samples/000061_airplane_0688.npz
62,airplane_0689,0,15,1,0,0.8357954439336839,0.1600000262260437,0.0003080065653193742,0.02968961000442505,0.661548912525177,samples/000062_airplane_0689.npz
63,airplane_0690,0,26,1,0,0.6946020139639479,0.1599999964237213,0.00021687221305910498,0.03011193871498108,0.678883071988821,samples/000063_airplane_0690.npz
64,airplane_0691,0,26,1,0,0.6616752011179524,0.1599999964237213,0.00021801811817567796,0.024751633405685425,0.6991646885871887,samples/000064_airplane_0691.npz
65,airplane_0692,0,2,1,0,0.7260708529837506,0.15999996662139893,0.00023641056031920016,0.033895671367645264,0.6782158054411411,samples/000065_airplane_0692.npz
66,airplane_0693,0,20,1,0,1.3981143215694205,0.1599999964237213,0.0006096382276155055,0.050700604915618896,0.668752197176218,samples/000066_airplane_0693.npz
67,airplane_0694,0,15,1,0,0.8876558301347526,0.1599999964237213,0.00031095213489606977,0.04508566856384277,0.7260640226304531,samples/000067_airplane_0694.npz
68,airplane_0695,0,15,1,0,0.9084061426472816,0.1600000262260437,0.00032545143039897084,0.03447622060775757,0.6644759252667427,samples/000068_airplane_0695.npz
69,airplane_0696,0,25,1,0,1.1480891808875484,0.15999998152256012,0.0004765930352732539,0.05050137639045715,0.6636075116693974,samples/000069_airplane_0696.npz
70,airplane_0697,0,26,1,0,0.6356939833688021,0.1599999964237213,0.0001695292885415256,0.025676704943180084,0.6640453413128853,samples/000070_airplane_0697.npz
71,airplane_0698,0,25,1,0,1.0172765947691895,0.1600000262260437,0.0003094322746619582,0.04256916046142578,0.6709468923509121,samples/000071_airplane_0698.npz
72,airplane_0699,0,26,1,0,0.6838393832717834,0.1599999964237213,0.00020871110609732568,0.02735564112663269,0.6868030875921249,samples/000072_airplane_0699.npz
73,airplane_0700,0,8,1,0,1.1895801870946927,0.1599999964237213,0.000435234687756747,0.0453660786151886,0.6931464895606041,samples/000073_airplane_0700.npz
74,airplane_0701,0,15,1,0,0.8868088025314352,0.1599999964237213,0.00030922735459171236,0.033507585525512695,0.7182335183024406,samples/000074_airplane_0701.npz
75,airplane_0702,0,31,1,0,1.0797613828032127,0.1600000262260437,0.0004242878931108862,0.047393083572387695,0.7283880449831486,samples/000075_airplane_0702.npz
76,airplane_0703,0,20,1,0,1.0659760246595615,0.15999996662139893,0.0004170209576841444,0.049935221672058105,0.678865198045969,samples/000076_airplane_0703.npz
77,airplane_0704,0,15,1,0,0.9109326108928886,0.15999996662139893,0.0003464047040324658,0.03288090229034424,0.685077503323555,samples/000077_airplane_0704.npz
78,airplane_0705,0,31,1,0,1.010483152948419,0.1600000262260437,0.0003734047641046345,0.043256402015686035,0.6821548528969288,samples/000078_airplane_0705.npz
79,airplane_0706,0,2,1,0,0.3698849666676552,0.15999971330165863,7.092453597579151e-05,0.007612347602844238,0.731712993234396,samples/000079_airplane_0706.npz
80,airplane_0707,0,15,1,0,0.8817283083100013,0.1599999964237213,0.00031036639120429754,0.043691277503967285,0.8166145347058773,samples/000080_airplane_0707.npz
81,airplane_0708,0,15,1,0,0.757039796999464,0.15999996662139893,0.0002572358353063464,0.02631114423274994,0.8559474609792233,samples/000081_airplane_0708.npz
82,airplane_0709,0,34,1,0,0.8543739367815391,0.1599999964237213,0.0002466760342940688,0.03219085931777954,0.7995125614106655,samples/000082_airplane_0709.npz
83,airplane_0710,0,15,1,0,0.8239909666345157,0.1599999964237213,0.00028678454691544175,0.03319418430328369,0.7619476094841957,samples/000083_airplane_0710.npz
84,airplane_0711,0,15,1,0,0.7830957448507626,0.1599999964237213,0.0002473859640303999,0.029823899269104004,0.7582367360591888,samples/000084_airplane_0711.npz
85,airplane_0712,0,3,1,0,0.7519026999472406,0.1599999964237213,0.0002457602240610868,0.04034149646759033,0.7766530625522137,samples/000085_airplane_0712.npz
86,airplane_0713,0,0,0,0,1.9250253118361904,0.1600000262260437,0.0010039431508630514,0.044967472553253174,0.7106412760913372,samples/000086_airplane_0713.npz
87,airplane_0714,0,15,1,0,0.8992568882096952,0.15999996662139893,0.0003398379194550216,0.046897828578948975,0.6805026307702065,samples/000087_airplane_0714.npz
88,airplane_0715,0,25,1,0,0.7418223938612803,0.1600000262260437,0.00023317808518186212,0.04111270606517792,0.7123863287270069,samples/000088_airplane_0715.npz
89,airplane_0716,0,15,1,0,0.6289381173157451,0.1600000113248825,0.00018811011977959424,0.02821400761604309,0.6659847274422646,samples/000089_airplane_0716.npz
90,airplane_0717,0,15,1,0,0.923990618425897,0.1599999964237213,0.0003299946547485888,0.03217834234237671,0.6870630122721195,samples/000090_airplane_0717.npz
91,airplane_0718,0,15,1,0,0.8147603011444292,0.1600000262260437,0.00028574251336976886,0.030013952404260635,0.6953342519700527,samples/000091_airplane_0718.npz
92,airplane_0719,0,2,1,0,0.760879053773417,0.1599999964237213,0.0002551809884607792,0.0308685302734375,0.6871040500700474,samples/000092_airplane_0719.npz
93,airplane_0720,0,26,1,0,0.76868542306931,0.1600000262260437,0.0002352595911361277,0.028347909450531006,0.6855100952088833,samples/000093_airplane_0720.npz
94,airplane_0721,0,20,1,0,1.3679282007574523,0.1600000262260437,0.0005092013161629438,0.050910770893096924,0.694297831505537,samples/000094_airplane_0721.npz
95,airplane_0722,0,8,1,0,1.6288510868968546,0.1600000262260437,0.000850996992085129,0.04713614657521248,0.6612096913158894,samples/000095_airplane_0722.npz
96,airplane_0723,0,2,1,0,0.36507476032028213,0.1599997878074646,5.8580244512995705e-05,0.010492026805877686,0.6472586207091808,samples/000096_airplane_0723.npz
97,airplane_0724,0,26,1,0,0.8105667755257738,0.1599999964237213,0.000253707985393703,0.021965384483337402,0.6617644019424915,samples/000097_airplane_0724.npz
98,airplane_0725,0,15,1,0,1.0531995662020417,0.1599999964237213,0.0004278482811059803,0.04802906513214111,0.707783866673708,samples/000098_airplane_0725.npz
99,airplane_0726,0,26,1,0,0.6224266720291628,0.15999992191791534,0.00017896601639222354,0.0363922119140625,0.7119044698774815,samples/000099_airplane_0726.npz
100,bathtub_0107,1,10,1,0,0.9327259100208691,0.1599999964237213,0.00045995181426405907,0.026864558458328247,0.7127412855625153,samples/000100_bathtub_0107.npz
101,bathtub_0108,1,16,1,0,0.527502396349865,0.1599997878074646,0.00018188789545092732,0.027704566717147827,0.6860654354095459,samples/000101_bathtub_0108.npz
102,bathtub_0109,1,29,1,0,0.33825934143129677,0.15999992191791534,8.520308620063588e-05,0.020627766847610474,0.7098013274371624,samples/000102_bathtub_0109.npz
103,bathtub_0110,1,29,1,0,0.493893957579443,0.15999969840049744,0.00015991146210581064,0.029712319374084473,0.7190775386989117,samples/000103_bathtub_0110.npz
104,bathtub_0111,1,2,1,0,0.3879774733986467,0.15689346194267273,7.756261766189709e-05,0.009965777397155762,0.7145202308893204,samples/000104_bathtub_0111.npz
105,bathtub_0112,1,16,1,0,0.5044933713396207,0.15999868512153625,0.00017692259280011058,0.01997995376586914,0.7405287362635136,samples/000105_bathtub_0112.npz
106,bathtub_0113,1,2,1,0,0.5518131734705868,0.15999984741210938,0.00017417337221559137,0.014598429203033447,0.7217483371496201,samples/000106_bathtub_0113.npz
107,bathtub_0114,1,35,1,0,0.5223033560431415,0.159999817609787,0.0001877002650871873,0.035564303398132324,0.6906024888157845,samples/000107_bathtub_0114.npz
108,bathtub_0115,1,16,1,0,0.7393913098114016,0.15999990701675415,0.00036022489075548947,0.02911996841430664,0.7070644348859787,samples/000108_bathtub_0115.npz
109,bathtub_0116,1,29,1,0,0.8293332965631441,0.1599999964237213,0.0003363424330018461,0.03577280044555664,0.691577635705471,samples/000109_bathtub_0116.npz
110,bathtub_0117,1,6,1,0,3.0908632358376806e-05,3.7550926208496094e-06,2.8594513423740864e-09,1.1920928955078125e-07,0.7206858620047569,samples/000110_bathtub_0117.npz
111,bathtub_0118,1,29,1,0,1.032560079895586,0.1599999964237213,0.0005543394363485277,0.03629869967699051,0.6469099335372448,samples/000111_bathtub_0118.npz
112,bathtub_0119,1,10,1,0,0.6405884569491781,0.15999987721443176,0.00022340485884342343,0.028219357132911682,0.684037234634161,samples/000112_bathtub_0119.npz
113,bathtub_0120,1,2,1,0,0.5695856766930433,0.1599999964237213,0.00018687595729716122,0.02689945697784424,0.6770366504788399,samples/000113_bathtub_0120.npz
114,bathtub_0121,1,2,1,0,0.7538396776286459,0.15999974310398102,0.0003155964077450335,0.01678377389907837,0.6668578758835793,samples/000114_bathtub_0121.npz
115,bathtub_0122,1,6,1,0,0.7313110778438757,0.1600000262260437,0.0003115710860583931,0.01720529794692993,0.6574236191809177,samples/000115_bathtub_0122.npz
116,bathtub_0123,1,2,1,0,0.5180276250390812,0.1599748730659485,0.00014776710304431617,0.016869187355041504,0.6524639464914799,samples/000116_bathtub_0123.npz
117,bathtub_0124,1,16,1,0,0.38798644619672656,0.14652828872203827,0.0001199227845063433,0.014335691928863525,0.6460687220096588,samples/000117_bathtub_0124.npz
118,bathtub_0125,1,2,1,0,0.0020121738511003026,0.0015794634819030762,1.8590071704238653e-09,2.6226043701171875e-06,0.6525226049125195,samples/000118_bathtub_0125.npz
119,bathtub_0126,1,29,1,0,0.8343412810380927,0.1600000113248825,0.00033447169698774815,0.04036104679107666,0.6813197135925293,samples/000119_bathtub_0126.npz
120,bathtub_0127,1,6,1,0,3.9090740477458484e-05,1.395493745803833e-05,3.1632225727662444e-09,1.1920928955078125e-07,0.6697056815028191,samples/000120_bathtub_0127.npz
121,bathtub_0128,1,2,1,0,0.3742444652729108,0.15999773144721985,9.094784036278725e-05,0.015443146228790283,0.7307395115494728,samples/000121_bathtub_0128.npz
122,bathtub_0129,1,34,1,0,0.48027055420694587,0.15999990701675415,0.00015799576067365706,0.02892361581325531,0.6552804037928581,samples/000122_bathtub_0129.npz
123,bathtub_0130,1,2,1,0,0.5010956962768898,0.15999457240104675,0.00014545011799782515,0.017914950847625732,0.6439570896327496,samples/000123_bathtub_0130.npz
124,bathtub_0131,1,2,1,0,0.38813356760953255,0.14316652715206146,9.855562529992312e-05,0.011596322059631348,0.6578566916286945,samples/000124_bathtub_0131.npz
125,bathtub_0132,1,29,1,0,0.7253118025395476,0.1599999964237213,0.0003139346372336149,0.03219045698642731,0.6925367377698421,samples/000125_bathtub_0132.npz
126,bathtub_0133,1,16,1,0,0.8725513869950181,0.15999992191791534,0.0004283956077415496,0.036802567541599274,0.6678605638444424,samples/000126_bathtub_0133.npz
127,bathtub_0134,1,29,1,0,0.3784667346665399,0.15999996662139893,7.63681746320799e-05,0.021960854530334473,0.6909529007971287,samples/000127_bathtub_0134.npz
128,bathtub_0135,1,35,1,0,0.8125451882340842,0.1600000113248825,0.0003616831381805241,0.03689134120941162,0.7133104205131531,samples/000128_bathtub_0135.npz
129,bathtub_0136,1,16,1,0,0.7201991296120702,0.15999996662139893,0.0003193909942638129,0.028929434716701508,0.7082207165658474,samples/000129_bathtub_0136.npz
130,bathtub_0137,1,16,1,0,0.4729985109234208,0.1599999964237213,0.00014539706171490252,0.016575992107391357,0.7131037414073944,samples/000130_bathtub_0137.npz
131,bathtub_0138,1,2,1,0,0.5370089350335311,0.15999987721443176,0.00014222037862055004,0.010275095701217651,0.7240425832569599,samples/000131_bathtub_0138.npz
132,bathtub_0139,1,2,1,0,0.38010243243031533,0.1599999964237213,8.094422082649544e-05,0.009980201721191406,0.8386307545006275,samples/000132_bathtub_0139.npz
133,bathtub_0140,1,6,1,0,0.9021006169913605,0.1600000262260437,0.00039374729385599494,0.040352582931518555,0.8058115094900131,samples/000133_bathtub_0140.npz
134,bathtub_0141,1,12,1,0,0.5871144300231775,0.1599999964237213,0.0001910965220304206,0.024108409881591797,0.7264504097402096,samples/000134_bathtub_0141.npz
135,bathtub_0142,1,2,1,0,0.7881531243596377,0.1599999964237213,0.0002968206536024809,0.030232921242713928,0.7161987535655499,samples/000135_bathtub_0142.npz
136,bathtub_0143,1,29,1,0,1.4098928316458053,0.1600000262260437,0.0008563761366531253,0.036486342549324036,0.674180381000042,samples/000136_bathtub_0143.npz
137,bathtub_0144,1,29,1,0,1.0371000645106447,0.1599999964237213,0.0005507753230631351,0.033705614507198334,0.664271280169487,samples/000137_bathtub_0144.npz
138,bathtub_0145,1,30,1,0,0.5305541965505771,0.15999972820281982,0.00014370607095770538,0.03167015314102173,0.6667094677686691,samples/000138_bathtub_0145.npz
139,bathtub_0146,1,29,1,0,0.7768237804613075,0.1600000262260437,0.0002839549269992858,0.03195524215698242,0.6910241916775703,samples/000139_bathtub_0146.npz
140,bathtub_0147,1,16,1,0,0.6368739167223881,0.1599999964237213,0.0002647230285219848,0.027703076601028442,0.6852932274341583,samples/000140_bathtub_0147.npz
141,bathtub_0148,1,10,1,0,0.9545496783379825,0.1599999964237213,0.0003926942008547485,0.043997928500175476,0.6565802916884422,samples/000141_bathtub_0148.npz
142,bathtub_0149,1,29,1,0,0.499085252669561,0.15999972820281982,0.0001418219762854278,0.02632957696914673,0.6535463258624077,samples/000142_bathtub_0149.npz
143,bathtub_0150,1,10,1,0,1.8383882438756882,0.1600000262260437,0.0012159512843936682,0.047497209161520004,0.6686681397259235,samples/000143_bathtub_0150.npz
144,bathtub_0151,1,29,1,0,0.3879107253983426,0.15999823808670044,0.00011129811173304915,0.027720436453819275,0.7084426060318947,samples/000144_bathtub_0151.npz
145,bathtub_0152,1,2,1,0,0.6028061372234279,0.1599999964237213,0.00019471142149996012,0.035062193870544434,0.7345273420214653,samples/000145_bathtub_0152.npz
146,bathtub_0153,1,29,1,0,0.3879794753731852,0.126835435628891,9.852981747826561e-05,0.010963201522827148,0.7258893735706806,samples/000146_bathtub_0153.npz
147,bathtub_0154,1,29,1,0,0.6640134120076393,0.1600000262260437,0.00023840063659008592,0.023047544062137604,0.6807846650481224,samples/000147_bathtub_0154.npz
148,bathtub_0155,1,6,1,0,0.7772452229690131,0.1599999964237213,0.00032075418857857585,0.028498172760009766,0.6594695970416069,samples/000148_bathtub_0155.npz
149,bathtub_0156,1,2,1,0,0.5699095086056171,0.1459188461303711,0.00021013812511228025,0.018079936504364014,0.6520223692059517,samples/000149_bathtub_0156.npz
150,bed_0516,2,23,1,0,0.48536932315989306,0.1599999964237213,0.00016700095147825778,0.02138751745223999,0.6460051164031029,samples/000150_bed_0516.npz
151,bed_0517,2,3,1,0,0.536502252250043,0.159999817609787,0.00017496268264949322,0.03106054663658142,0.7247042693197727,samples/000151_bed_0517.npz
152,bed_0518,2,1,1,0,0.5038743119875072,0.1599980592727661,0.00013602081162389368,0.016322538256645203,0.7196712791919708,samples/000152_bed_0518.npz
153,bed_0519,2,8,1,0,0.38396841328412806,0.15999284386634827,7.615833601448685e-05,0.007109999656677246,0.6649063117802143,samples/000153_bed_0519.npz
154,bed_0520,2,1,1,0,0.8542843549567101,0.15999998152256012,0.00023835644242353737,0.029301464557647705,0.6630235053598881,samples/000154_bed_0520.npz
155,bed_0521,2,30,1,0,0.7450283192526177,0.1599999964237213,0.00029468085267581046,0.02950155735015869,0.661697369068861,samples/000155_bed_0521.npz
156,bed_0522,2,30,1,0,0.9103679328957374,0.15999996662139893,0.0004346709465608001,0.03131997585296631,0.6620653979480267,samples/000156_bed_0522.npz
157,bed_0523,2,1,1,0,0.5278003834880232,0.14102664589881897,0.00016041315393522382,0.01689356565475464,0.6760188639163971,samples/000157_bed_0523.npz
158,bed_0524,2,0,1,0,1.1790821088368035,0.1600000262260437,0.0006122211925685406,0.03074359893798828,0.6896632499992847,samples/000158_bed_0524.npz
159,bed_0525,2,8,1,0,0.6492869317233531,0.15999996662139893,0.00022859701130073518,0.022722184658050537,0.6887058354914188,samples/000159_bed_0525.npz
160,bed_0526,2,30,1,0,0.7506992835197571,0.15999996662139893,0.00028885866049677134,0.027262791991233826,0.7271240502595901,samples/000160_bed_0526.npz
161,bed_0527,2,16,1,0,0.38798023871327453,0.1445479691028595,0.00010943011147901416,0.008670568466186523,0.7281819619238377,samples/000161_bed_0527.npz
162,bed_0528,2,1,1,0,0.9633043031184748,0.1600000113248825,0.0003904133627656847,0.027987994253635406,0.6943693719804287,samples/000162_bed_0528.npz
163,bed_0529,2,16,1,0,0.6217070736187673,0.15999841690063477,0.00022746040485799313,0.012055575847625732,0.6858538947999477,samples/000163_bed_0529.npz
164,bed_0530,2,20,1,0,0.7742050004155845,0.1599995493888855,0.00034578703343868256,0.02129077911376953,0.6878858245909214,samples/000164_bed_0530.npz
165,bed_0531,2,30,1,0,0.7719792867010233,0.15999996662139893,0.0003403773589525372,0.0336763858795166,0.7225731536746025,samples/000165_bed_0531.npz
166,bed_0532,2,30,1,0,0.6728090292189499,0.15999993681907654,0.00025356689002364874,0.031104862689971924,0.6864744573831558,samples/000166_bed_0532.npz
167,bed_0533,2,20,1,0,0.8262544414845263,0.15999987721443176,0.000355408905306831,0.0312347412109375,0.7323618680238724,samples/000167_bed_0533.npz
168,bed_0534,2,26,1,0,0.3823226402513212,0.15999948978424072,8.727802924113348e-05,0.013608202338218689,0.7159877754747868,samples/000168_bed_0534.npz
169,bed_0535,2,1,1,0,0.8392375177455722,0.15999919176101685,0.0003978833556175232,0.027600467205047607,0.7193992733955383,samples/000169_bed_0535.npz
170,bed_0536,2,29,1,0,0.6653376845703752,0.15999996662139893,0.00021530993399210274,0.028245508670806885,0.6660529188811779,samples/000170_bed_0536.npz
171,bed_0537,2,1,1,0,0.5426627264122394,0.15930937230587006,0.00017333083087578416,0.01387014426290989,0.732884131371975,samples/000171_bed_0537.npz
172,bed_0538,2,8,1,0,0.7454635994772645,0.15999960899353027,0.00032746847136877477,0.028892099857330322,0.7378079071640968,samples/000172_bed_0538.npz
173,bed_0539,2,1,1,0,0.7660533815967714,0.15999937057495117,0.00029941205866634846,0.018467187881469727,0.7069696672260761,samples/000173_bed_0539.npz
174,bed_0540,2,8,1,0,0.7193597197711941,0.15999996662139893,0.0003019519499503076,0.03776758909225464,0.6733437329530716,samples/000174_bed_0540.npz
